"invoice_id","branch","customer_type","gender","product_line","unit_price","quantity","tax_5_percentage","total","date","time","payment","cogs","gross_margin_percentage","gross_income","city","rating","time_of_day","day_name"
"558-80-4082","C","Normal","Male","Electronic accessories","27.85","7.00","9.75","204.70","2019-03-14","17:20:00","Ewallet","194.95","4.761904762","9.747500000","Naypyitaw","6.00","Evening","Thursday"
"585-03-5943","B","Normal","Male","Health and beauty","18.11","10.00","9.06","190.16","2019-03-13","11:46:00","Ewallet","181.10","4.761904762","9.055000000","Mandalay","5.90","Morning","Wednesday"
"211-05-0490","C","Member","Female","Electronic accessories","51.92","5.00","12.98","272.58","2019-03-03","13:42:00","Cash","259.60","4.761904762","12.980000000","Naypyitaw","7.50","Afternoon","Sunday"
"727-75-6477","C","Normal","Male","Electronic accessories","28.84","4.00","5.77","121.13","2019-03-29","14:44:00","Cash","115.36","4.761904762","5.768000000","Naypyitaw","6.40","Afternoon","Friday"
"573-10-3877","B","Member","Male","Health and beauty","39.01","1.00","1.95","40.96","2019-03-12","16:46:00","Credit card","39.01","4.761904762","1.950500000","Mandalay","4.70","Evening","Tuesday"
"439-54-7422","A","Normal","Female","Electronic accessories","51.19","4.00","10.24","215.00","2019-03-18","17:15:00","Credit card","204.76","4.761904762","10.238000000","Yangon","4.70","Evening","Monday"
"411-77-0180","A","Member","Male","Electronic accessories","72.20","7.00","25.27","530.67","2019-03-26","20:14:00","Ewallet","505.40","4.761904762","25.270000000","Yangon","4.30","Evening","Tuesday"
"286-01-5402","A","Normal","Female","Sports and travel","40.23","7.00","14.08","295.69","2019-03-30","13:22:00","Cash","281.61","4.761904762","14.080500000","Yangon","9.60","Afternoon","Saturday"
"512-98-1403","A","Member","Female","Electronic accessories","26.48","3.00","3.97","83.41","2019-03-21","10:40:00","Ewallet","79.44","4.761904762","3.972000000","Yangon","4.70","Morning","Thursday"
"848-42-2560","A","Normal","Female","Fashion accessories","81.91","2.00","8.19","172.01","2019-03-05","17:43:00","Cash","163.82","4.761904762","8.191000000","Yangon","7.80","Evening","Tuesday"
"423-64-4619","A","Member","Female","Health and beauty","15.55","9.00","7.00","146.95","2019-03-07","13:12:00","Cash","139.95","4.761904762","6.997500000","Yangon","5.00","Afternoon","Thursday"
"704-20-4138","C","Member","Female","Health and beauty","29.67","7.00","10.38","218.07","2019-03-11","18:58:00","Credit card","207.69","4.761904762","10.384500000","Naypyitaw","8.10","Evening","Monday"
"563-91-7120","A","Normal","Female","Fashion accessories","61.77","5.00","15.44","324.29","2019-03-08","13:21:00","Cash","308.85","4.761904762","15.442500000","Yangon","6.70","Afternoon","Friday"
"276-54-0879","B","Normal","Male","Sports and travel","97.74","4.00","19.55","410.51","2019-03-12","19:53:00","Ewallet","390.96","4.761904762","19.548000000","Mandalay","6.40","Evening","Tuesday"
"815-11-1168","A","Member","Male","Food and beverages","99.78","5.00","24.95","523.85","2019-03-09","19:09:00","Cash","498.90","4.761904762","24.945000000","Yangon","5.40","Evening","Saturday"
"719-76-3868","C","Member","Male","Food and beverages","94.26","4.00","18.85","395.89","2019-03-12","16:30:00","Cash","377.04","4.761904762","18.852000000","Naypyitaw","8.60","Evening","Tuesday"
"340-66-0321","A","Member","Male","Electronic accessories","36.36","4.00","7.27","152.71","2019-03-25","13:07:00","Cash","145.44","4.761904762","7.272000000","Yangon","7.60","Afternoon","Monday"
"442-48-3607","A","Member","Male","Food and beverages","23.48","2.00","2.35","49.31","2019-03-14","11:21:00","Credit card","46.96","4.761904762","2.348000000","Yangon","7.90","Morning","Thursday"
"835-16-0096","C","Member","Male","Sports and travel","14.70","5.00","3.68","77.18","2019-03-24","13:48:00","Ewallet","73.50","4.761904762","3.675000000","Naypyitaw","8.50","Afternoon","Sunday"
"527-09-6272","A","Member","Female","Electronic accessories","28.45","5.00","7.11","149.36","2019-03-21","10:17:00","Credit card","142.25","4.761904762","7.112500000","Yangon","9.10","Morning","Thursday"
"898-04-2717","A","Normal","Male","Fashion accessories","76.40","9.00","34.38","721.98","2019-03-19","15:49:00","Ewallet","687.60","4.761904762","34.380000000","Yangon","7.50","Afternoon","Tuesday"
"633-09-3463","C","Normal","Female","Electronic accessories","47.65","3.00","7.15","150.10","2019-03-28","12:58:00","Credit card","142.95","4.761904762","7.147500000","Naypyitaw","9.50","Afternoon","Thursday"
"433-75-6987","B","Member","Female","Health and beauty","55.97","7.00","19.59","411.38","2019-03-05","19:06:00","Ewallet","391.79","4.761904762","19.589500000","Mandalay","8.90","Evening","Tuesday"
"531-80-1784","A","Normal","Male","Electronic accessories","26.02","7.00","9.11","191.25","2019-03-28","17:38:00","Cash","182.14","4.761904762","9.107000000","Yangon","5.10","Evening","Thursday"
"115-99-4379","B","Member","Female","Fashion accessories","54.73","7.00","19.16","402.27","2019-03-14","19:02:00","Credit card","383.11","4.761904762","19.155500000","Mandalay","8.50","Evening","Thursday"
"565-67-6697","B","Member","Male","Home and lifestyle","27.00","9.00","12.15","255.15","2019-03-02","14:16:00","Cash","243.00","4.761904762","12.150000000","Mandalay","4.80","Afternoon","Saturday"
"320-49-6392","C","Normal","Female","Electronic accessories","30.24","1.00","1.51","31.75","2019-03-04","15:44:00","Cash","30.24","4.761904762","1.512000000","Naypyitaw","8.40","Afternoon","Monday"
"632-90-0281","C","Normal","Female","Fashion accessories","37.55","10.00","18.78","394.28","2019-03-08","20:01:00","Credit card","375.50","4.761904762","18.775000000","Naypyitaw","9.30","Evening","Friday"
"453-63-6187","B","Normal","Male","Electronic accessories","27.50","3.00","4.13","86.63","2019-03-01","15:40:00","Ewallet","82.50","4.761904762","4.125000000","Mandalay","6.50","Afternoon","Friday"
"578-80-7669","B","Normal","Male","Sports and travel","74.97","1.00","3.75","78.72","2019-03-16","16:58:00","Cash","74.97","4.761904762","3.748500000","Mandalay","5.60","Evening","Saturday"
"471-41-2823","C","Normal","Male","Food and beverages","99.79","2.00","9.98","209.56","2019-03-07","20:37:00","Ewallet","199.58","4.761904762","9.979000000","Naypyitaw","8.00","Evening","Thursday"
"122-61-9553","C","Normal","Female","Electronic accessories","51.32","9.00","23.09","484.97","2019-03-14","19:33:00","Cash","461.88","4.761904762","23.094000000","Naypyitaw","5.60","Evening","Thursday"
"468-88-0009","A","Member","Male","Home and lifestyle","65.94","4.00","13.19","276.95","2019-03-24","10:29:00","Cash","263.76","4.761904762","13.188000000","Yangon","6.00","Morning","Sunday"
"254-31-0042","A","Member","Male","Electronic accessories","21.50","9.00","9.68","203.18","2019-03-06","12:46:00","Credit card","193.50","4.761904762","9.675000000","Yangon","7.80","Afternoon","Wednesday"
"730-70-9830","C","Normal","Female","Home and lifestyle","70.11","6.00","21.03","441.69","2019-03-14","17:54:00","Ewallet","420.66","4.761904762","21.033000000","Naypyitaw","5.20","Evening","Thursday"
"462-78-5240","C","Normal","Female","Electronic accessories","26.61","2.00","2.66","55.88","2019-03-19","14:35:00","Cash","53.22","4.761904762","2.661000000","Naypyitaw","4.20","Afternoon","Tuesday"
"153-58-4872","C","Member","Female","Food and beverages","74.89","4.00","14.98","314.54","2019-03-01","15:32:00","Ewallet","299.56","4.761904762","14.978000000","Naypyitaw","4.20","Afternoon","Friday"
"689-16-9784","C","Normal","Male","Food and beverages","46.77","6.00","14.03","294.65","2019-03-11","13:37:00","Cash","280.62","4.761904762","14.031000000","Naypyitaw","6.00","Afternoon","Monday"
"596-42-3999","B","Normal","Male","Food and beverages","18.22","7.00","6.38","133.92","2019-03-10","14:04:00","Credit card","127.54","4.761904762","6.377000000","Mandalay","6.60","Afternoon","Sunday"
"308-47-4913","A","Member","Female","Sports and travel","52.26","10.00","26.13","548.73","2019-03-09","12:45:00","Credit card","522.60","4.761904762","26.130000000","Yangon","6.20","Afternoon","Saturday"
"885-17-6250","A","Normal","Female","Health and beauty","79.74","1.00","3.99","83.73","2019-03-06","10:36:00","Ewallet","79.74","4.761904762","3.987000000","Yangon","7.30","Morning","Wednesday"
"316-01-3952","A","Normal","Female","Food and beverages","54.27","5.00","13.57","284.92","2019-03-13","14:16:00","Ewallet","271.35","4.761904762","13.567500000","Yangon","4.60","Afternoon","Wednesday"
"760-54-1821","B","Normal","Male","Home and lifestyle","13.59","9.00","6.12","128.43","2019-03-15","10:26:00","Cash","122.31","4.761904762","6.115500000","Mandalay","5.80","Morning","Friday"
"793-10-3222","B","Member","Female","Health and beauty","41.06","6.00","12.32","258.68","2019-03-05","13:30:00","Credit card","246.36","4.761904762","12.318000000","Mandalay","8.30","Afternoon","Tuesday"
"346-12-3257","B","Member","Male","Electronic accessories","19.24","9.00","8.66","181.82","2019-03-04","16:28:00","Cash","173.16","4.761904762","8.658000000","Mandalay","8.00","Evening","Monday"
"110-05-6330","C","Normal","Female","Food and beverages","39.43","6.00","11.83","248.41","2019-03-25","20:18:00","Credit card","236.58","4.761904762","11.829000000","Naypyitaw","9.40","Evening","Monday"
"651-61-0874","C","Normal","Male","Home and lifestyle","46.22","4.00","9.24","194.12","2019-03-12","20:04:00","Credit card","184.88","4.761904762","9.244000000","Naypyitaw","6.20","Evening","Tuesday"
"256-08-8343","A","Normal","Female","Home and lifestyle","56.53","4.00","11.31","237.43","2019-03-04","19:48:00","Ewallet","226.12","4.761904762","11.306000000","Yangon","5.50","Evening","Monday"
"696-90-2548","A","Normal","Male","Sports and travel","25.84","3.00","3.88","81.40","2019-03-10","18:55:00","Ewallet","77.52","4.761904762","3.876000000","Yangon","6.60","Evening","Sunday"
"472-15-9636","A","Normal","Male","Home and lifestyle","50.93","8.00","20.37","427.81","2019-03-22","19:36:00","Ewallet","407.44","4.761904762","20.372000000","Yangon","9.20","Evening","Friday"
"266-76-6436","C","Member","Female","Food and beverages","38.60","3.00","5.79","121.59","2019-03-28","13:57:00","Ewallet","115.80","4.761904762","5.790000000","Naypyitaw","7.50","Afternoon","Thursday"
"301-81-8610","B","Member","Male","Fashion accessories","25.42","8.00","10.17","213.53","2019-03-19","19:42:00","Credit card","203.36","4.761904762","10.168000000","Mandalay","6.70","Evening","Tuesday"
"489-64-4354","C","Normal","Male","Fashion accessories","16.28","1.00","0.81","17.09","2019-03-09","15:36:00","Cash","16.28","4.761904762","0.814000000","Naypyitaw","5.00","Afternoon","Saturday"
"650-98-6268","B","Member","Female","Food and beverages","20.87","3.00","3.13","65.74","2019-03-20","13:53:00","Credit card","62.61","4.761904762","3.130500000","Mandalay","8.00","Afternoon","Wednesday"
"325-77-6186","A","Member","Female","Home and lifestyle","90.65","10.00","45.33","951.83","2019-03-08","10:53:00","Ewallet","906.50","4.761904762","45.325000000","Yangon","7.30","Morning","Friday"
"574-57-9721","C","Normal","Male","Food and beverages","43.27","2.00","4.33","90.87","2019-03-08","16:53:00","Ewallet","86.54","4.761904762","4.327000000","Naypyitaw","5.70","Evening","Friday"
"616-87-0016","B","Normal","Male","Fashion accessories","95.54","7.00","33.44","702.22","2019-03-09","14:36:00","Credit card","668.78","4.761904762","33.439000000","Mandalay","9.60","Afternoon","Saturday"
"751-69-0068","C","Normal","Male","Sports and travel","99.24","9.00","44.66","937.82","2019-03-19","19:09:00","Ewallet","893.16","4.761904762","44.658000000","Naypyitaw","9.00","Evening","Tuesday"
"345-08-4992","A","Normal","Male","Home and lifestyle","33.99","6.00","10.20","214.14","2019-03-08","15:37:00","Credit card","203.94","4.761904762","10.197000000","Yangon","7.70","Afternoon","Friday"
"549-96-4200","C","Member","Male","Food and beverages","17.04","4.00","3.41","71.57","2019-03-08","20:15:00","Ewallet","68.16","4.761904762","3.408000000","Naypyitaw","7.00","Evening","Friday"
"394-30-3170","B","Member","Female","Sports and travel","88.43","8.00","35.37","742.81","2019-03-22","19:35:00","Credit card","707.44","4.761904762","35.372000000","Mandalay","4.30","Evening","Friday"
"453-12-7053","C","Normal","Male","Fashion accessories","45.74","3.00","6.86","144.08","2019-03-10","17:38:00","Credit card","137.22","4.761904762","6.861000000","Naypyitaw","6.50","Evening","Sunday"
"449-27-2918","B","Member","Female","Sports and travel","39.12","1.00","1.96","41.08","2019-03-26","11:02:00","Credit card","39.12","4.761904762","1.956000000","Mandalay","9.60","Morning","Tuesday"
"727-17-0390","A","Normal","Female","Food and beverages","63.61","5.00","15.90","333.95","2019-03-16","12:43:00","Ewallet","318.05","4.761904762","15.902500000","Yangon","4.80","Afternoon","Saturday"
"568-88-3448","A","Normal","Male","Health and beauty","25.00","1.00","1.25","26.25","2019-03-03","15:09:00","Ewallet","25.00","4.761904762","1.250000000","Yangon","5.50","Afternoon","Sunday"
"234-03-4040","B","Member","Female","Food and beverages","73.05","10.00","36.53","767.03","2019-03-03","12:25:00","Credit card","730.50","4.761904762","36.525000000","Mandalay","8.70","Afternoon","Sunday"
"320-32-8842","C","Member","Female","Food and beverages","22.62","1.00","1.13","23.75","2019-03-17","18:58:00","Cash","22.62","4.761904762","1.131000000","Naypyitaw","6.40","Evening","Sunday"
"470-32-9057","A","Member","Male","Food and beverages","51.34","5.00","12.84","269.54","2019-03-28","15:31:00","Credit card","256.70","4.761904762","12.835000000","Yangon","9.10","Afternoon","Thursday"
"878-30-2331","C","Member","Female","Sports and travel","54.55","10.00","27.28","572.78","2019-03-02","11:22:00","Credit card","545.50","4.761904762","27.275000000","Naypyitaw","7.10","Morning","Saturday"
"554-53-3790","B","Normal","Male","Sports and travel","37.02","6.00","11.11","233.23","2019-03-22","18:33:00","Cash","222.12","4.761904762","11.106000000","Mandalay","4.50","Evening","Friday"
"731-59-7531","B","Member","Male","Health and beauty","72.57","8.00","29.03","609.59","2019-03-30","17:58:00","Cash","580.56","4.761904762","29.028000000","Mandalay","4.60","Evening","Saturday"
"676-39-6028","A","Member","Female","Electronic accessories","64.44","5.00","16.11","338.31","2019-03-30","17:04:00","Cash","322.20","4.761904762","16.110000000","Yangon","6.60","Evening","Saturday"
"485-30-8700","A","Normal","Female","Sports and travel","33.26","5.00","8.32","174.62","2019-03-18","16:10:00","Credit card","166.30","4.761904762","8.315000000","Yangon","4.20","Evening","Monday"
"598-47-9715","C","Normal","Male","Electronic accessories","84.07","4.00","16.81","353.09","2019-03-07","16:54:00","Ewallet","336.28","4.761904762","16.814000000","Naypyitaw","4.40","Evening","Thursday"
"701-69-8742","B","Normal","Male","Sports and travel","34.37","10.00","17.19","360.89","2019-03-16","10:11:00","Ewallet","343.70","4.761904762","17.185000000","Mandalay","6.70","Morning","Saturday"
"438-01-4015","B","Member","Female","Sports and travel","49.49","4.00","9.90","207.86","2019-03-21","15:25:00","Ewallet","197.96","4.761904762","9.898000000","Mandalay","6.60","Afternoon","Thursday"
"795-49-7276","A","Normal","Male","Fashion accessories","37.15","4.00","7.43","156.03","2019-03-23","18:59:00","Ewallet","148.60","4.761904762","7.430000000","Yangon","8.30","Evening","Saturday"
"686-41-0932","B","Normal","Female","Fashion accessories","34.70","2.00","3.47","72.87","2019-03-13","19:48:00","Ewallet","69.40","4.761904762","3.470000000","Mandalay","8.20","Evening","Wednesday"
"510-09-5628","A","Member","Female","Fashion accessories","19.66","10.00","9.83","206.43","2019-03-15","18:20:00","Credit card","196.60","4.761904762","9.830000000","Yangon","7.20","Evening","Friday"
"608-04-3797","B","Member","Female","Health and beauty","25.32","8.00","10.13","212.69","2019-03-05","20:24:00","Ewallet","202.56","4.761904762","10.128000000","Mandalay","8.70","Evening","Tuesday"
"148-82-2527","C","Member","Female","Home and lifestyle","12.12","10.00","6.06","127.26","2019-03-05","13:44:00","Credit card","121.20","4.761904762","6.060000000","Naypyitaw","8.40","Afternoon","Tuesday"
"632-32-4574","B","Normal","Male","Sports and travel","75.92","8.00","30.37","637.73","2019-03-20","14:14:00","Cash","607.36","4.761904762","30.368000000","Mandalay","5.50","Afternoon","Wednesday"
"282-35-2475","B","Normal","Female","Sports and travel","93.31","2.00","9.33","195.95","2019-03-25","17:53:00","Cash","186.62","4.761904762","9.331000000","Mandalay","6.30","Evening","Monday"
"291-21-5991","B","Member","Male","Health and beauty","61.29","5.00","15.32","321.77","2019-03-29","14:28:00","Cash","306.45","4.761904762","15.322500000","Mandalay","7.00","Afternoon","Friday"
"189-52-0236","A","Normal","Male","Electronic accessories","99.55","7.00","34.84","731.69","2019-03-14","12:07:00","Cash","696.85","4.761904762","34.842500000","Yangon","7.60","Afternoon","Thursday"
"413-20-6708","C","Member","Female","Fashion accessories","51.47","1.00","2.57","54.04","2019-03-18","15:52:00","Ewallet","51.47","4.761904762","2.573500000","Naypyitaw","8.50","Afternoon","Monday"
"425-85-2085","B","Member","Male","Health and beauty","54.86","5.00","13.72","288.02","2019-03-29","16:48:00","Ewallet","274.30","4.761904762","13.715000000","Mandalay","9.80","Evening","Friday"
"220-28-1851","A","Normal","Male","Home and lifestyle","34.73","2.00","3.47","72.93","2019-03-01","18:14:00","Ewallet","69.46","4.761904762","3.473000000","Yangon","9.70","Evening","Friday"
"734-91-1155","B","Normal","Female","Electronic accessories","45.71","3.00","6.86","143.99","2019-03-26","10:34:00","Credit card","137.13","4.761904762","6.856500000","Mandalay","7.70","Morning","Tuesday"
"451-28-5717","C","Member","Female","Home and lifestyle","83.17","6.00","24.95","523.97","2019-03-20","11:23:00","Cash","499.02","4.761904762","24.951000000","Naypyitaw","7.30","Morning","Wednesday"
"236-27-1144","C","Normal","Female","Food and beverages","16.31","9.00","7.34","154.13","2019-03-26","10:31:00","Ewallet","146.79","4.761904762","7.339500000","Naypyitaw","8.40","Morning","Tuesday"
"892-05-6689","A","Normal","Female","Home and lifestyle","28.32","5.00","7.08","148.68","2019-03-11","13:28:00","Ewallet","141.60","4.761904762","7.080000000","Yangon","6.20","Afternoon","Monday"
"643-38-7867","A","Normal","Male","Home and lifestyle","97.94","1.00","4.90","102.84","2019-03-07","11:44:00","Ewallet","97.94","4.761904762","4.897000000","Yangon","6.90","Morning","Thursday"
"701-23-5550","B","Member","Male","Home and lifestyle","38.81","4.00","7.76","163.00","2019-03-19","13:40:00","Ewallet","155.24","4.761904762","7.762000000","Mandalay","4.90","Afternoon","Tuesday"
"399-69-4630","C","Normal","Male","Electronic accessories","22.21","6.00","6.66","139.92","2019-03-07","10:23:00","Credit card","133.26","4.761904762","6.663000000","Naypyitaw","8.60","Morning","Thursday"
"134-75-2619","A","Member","Male","Electronic accessories","19.32","7.00","6.76","142.00","2019-03-25","18:51:00","Cash","135.24","4.761904762","6.762000000","Yangon","6.90","Evening","Monday"
"218-59-9410","A","Member","Female","Home and lifestyle","72.42","3.00","10.86","228.12","2019-03-29","16:54:00","Ewallet","217.26","4.761904762","10.863000000","Yangon","8.20","Evening","Friday"
"174-75-0888","B","Normal","Male","Electronic accessories","21.58","9.00","9.71","203.93","2019-03-14","12:32:00","Cash","194.22","4.761904762","9.711000000","Mandalay","7.30","Afternoon","Thursday"
"760-90-2357","A","Member","Male","Electronic accessories","74.51","6.00","22.35","469.41","2019-03-20","15:08:00","Ewallet","447.06","4.761904762","22.353000000","Yangon","5.00","Afternoon","Wednesday"
"514-37-2845","B","Normal","Male","Fashion accessories","99.25","2.00","9.93","208.43","2019-03-20","13:02:00","Cash","198.50","4.761904762","9.925000000","Mandalay","9.00","Afternoon","Wednesday"
"408-26-9866","C","Normal","Female","Sports and travel","73.98","7.00","25.89","543.75","2019-03-02","16:42:00","Ewallet","517.86","4.761904762","25.893000000","Naypyitaw","4.10","Evening","Saturday"
"239-48-4278","A","Member","Male","Food and beverages","10.13","7.00","3.55","74.46","2019-03-10","19:35:00","Ewallet","70.91","4.761904762","3.545500000","Yangon","8.30","Evening","Sunday"
"550-84-8664","A","Normal","Male","Sports and travel","85.91","5.00","21.48","451.03","2019-03-22","14:33:00","Credit card","429.55","4.761904762","21.477500000","Yangon","8.60","Afternoon","Friday"
"339-96-8318","B","Member","Male","Fashion accessories","81.31","7.00","28.46","597.63","2019-03-01","19:49:00","Ewallet","569.17","4.761904762","28.458500000","Mandalay","6.30","Evening","Friday"
"797-88-0493","A","Normal","Female","Health and beauty","64.27","4.00","12.85","269.93","2019-03-26","13:54:00","Cash","257.08","4.761904762","12.854000000","Yangon","7.70","Afternoon","Tuesday"
"207-73-1363","B","Normal","Male","Health and beauty","69.51","2.00","6.95","145.97","2019-03-01","12:15:00","Ewallet","139.02","4.761904762","6.951000000","Mandalay","8.10","Afternoon","Friday"
"127-47-6963","A","Normal","Male","Health and beauty","51.71","4.00","10.34","217.18","2019-03-09","13:53:00","Credit card","206.84","4.761904762","10.342000000","Yangon","9.80","Afternoon","Saturday"
"278-86-2735","A","Normal","Female","Food and beverages","52.34","3.00","7.85","164.87","2019-03-27","14:03:00","Cash","157.02","4.761904762","7.851000000","Yangon","9.20","Afternoon","Wednesday"
"379-17-6588","C","Normal","Male","Fashion accessories","59.61","10.00","29.81","625.91","2019-03-14","11:07:00","Cash","596.10","4.761904762","29.805000000","Naypyitaw","5.30","Morning","Thursday"
"227-50-3718","A","Normal","Male","Health and beauty","14.62","5.00","3.66","76.76","2019-03-04","12:23:00","Cash","73.10","4.761904762","3.655000000","Yangon","4.40","Afternoon","Monday"
"302-15-2162","C","Member","Male","Health and beauty","46.53","6.00","13.96","293.14","2019-03-03","10:54:00","Credit card","279.18","4.761904762","13.959000000","Naypyitaw","4.30","Morning","Sunday"
"585-11-6748","B","Member","Male","Sports and travel","96.80","3.00","14.52","304.92","2019-03-15","13:05:00","Cash","290.40","4.761904762","14.520000000","Mandalay","5.30","Afternoon","Friday"
"470-31-3286","B","Normal","Male","Health and beauty","14.82","3.00","2.22","46.68","2019-03-01","11:30:00","Credit card","44.46","4.761904762","2.223000000","Mandalay","8.70","Morning","Friday"
"334-64-2006","A","Member","Female","Home and lifestyle","70.32","2.00","7.03","147.67","2019-03-24","14:22:00","Ewallet","140.64","4.761904762","7.032000000","Yangon","9.60","Afternoon","Sunday"
"373-09-4567","C","Normal","Male","Food and beverages","77.56","10.00","38.78","814.38","2019-03-14","20:35:00","Ewallet","775.60","4.761904762","38.780000000","Naypyitaw","6.90","Evening","Thursday"
"642-30-6693","B","Normal","Female","Sports and travel","54.51","6.00","16.35","343.41","2019-03-17","13:54:00","Ewallet","327.06","4.761904762","16.353000000","Mandalay","7.80","Afternoon","Sunday"
"544-32-5024","C","Member","Female","Food and beverages","49.79","4.00","9.96","209.12","2019-03-28","19:16:00","Credit card","199.16","4.761904762","9.958000000","Naypyitaw","6.40","Evening","Thursday"
"277-35-5865","C","Member","Female","Food and beverages","98.97","9.00","44.54","935.27","2019-03-09","11:23:00","Cash","890.73","4.761904762","44.536500000","Naypyitaw","6.70","Morning","Saturday"
"509-29-3912","A","Member","Female","Sports and travel","38.72","9.00","17.42","365.90","2019-03-20","12:24:00","Ewallet","348.48","4.761904762","17.424000000","Yangon","4.20","Afternoon","Wednesday"
"840-19-2096","C","Member","Male","Electronic accessories","87.91","5.00","21.98","461.53","2019-03-14","18:10:00","Ewallet","439.55","4.761904762","21.977500000","Naypyitaw","4.40","Evening","Thursday"
"420-97-3340","A","Normal","Female","Food and beverages","71.68","3.00","10.75","225.79","2019-03-28","15:30:00","Credit card","215.04","4.761904762","10.752000000","Yangon","9.20","Afternoon","Thursday"
"436-54-4512","A","Member","Female","Food and beverages","91.61","1.00","4.58","96.19","2019-03-20","19:44:00","Cash","91.61","4.761904762","4.580500000","Yangon","9.80","Evening","Wednesday"
"816-57-2053","A","Normal","Male","Sports and travel","60.87","2.00","6.09","127.83","2019-03-09","12:37:00","Ewallet","121.74","4.761904762","6.087000000","Yangon","8.70","Afternoon","Saturday"
"628-90-8624","B","Member","Male","Health and beauty","82.58","10.00","41.29","867.09","2019-03-14","14:41:00","Cash","825.80","4.761904762","41.290000000","Mandalay","5.00","Afternoon","Thursday"
"655-07-2265","A","Normal","Male","Electronic accessories","78.31","3.00","11.75","246.68","2019-03-05","16:38:00","Ewallet","234.93","4.761904762","11.746500000","Yangon","5.40","Evening","Tuesday"
"420-04-7590","B","Normal","Male","Home and lifestyle","99.70","3.00","14.96","314.06","2019-03-18","11:29:00","Ewallet","299.10","4.761904762","14.955000000","Mandalay","4.70","Morning","Monday"
"182-88-2763","B","Member","Male","Food and beverages","79.91","3.00","11.99","251.72","2019-03-20","19:28:00","Credit card","239.73","4.761904762","11.986500000","Mandalay","5.00","Evening","Wednesday"
"610-46-4100","A","Normal","Male","Health and beauty","28.95","7.00","10.13","212.78","2019-03-03","20:31:00","Credit card","202.65","4.761904762","10.132500000","Yangon","6.00","Evening","Sunday"
"318-81-2368","C","Normal","Female","Electronic accessories","46.20","1.00","2.31","48.51","2019-03-19","12:16:00","Cash","46.20","4.761904762","2.310000000","Naypyitaw","6.30","Afternoon","Tuesday"
"364-33-8584","B","Member","Female","Food and beverages","17.63","5.00","4.41","92.56","2019-03-08","15:27:00","Cash","88.15","4.761904762","4.407500000","Mandalay","8.50","Afternoon","Friday"
"155-45-3814","C","Member","Female","Electronic accessories","88.55","8.00","35.42","743.82","2019-03-19","15:29:00","Ewallet","708.40","4.761904762","35.420000000","Naypyitaw","4.70","Afternoon","Tuesday"
"794-32-2436","B","Member","Male","Electronic accessories","55.67","2.00","5.57","116.91","2019-03-27","15:08:00","Ewallet","111.34","4.761904762","5.567000000","Mandalay","6.00","Afternoon","Wednesday"
"131-15-8856","C","Member","Female","Food and beverages","72.52","8.00","29.01","609.17","2019-03-30","19:26:00","Credit card","580.16","4.761904762","29.008000000","Naypyitaw","4.00","Evening","Saturday"
"778-89-7974","C","Normal","Male","Health and beauty","70.21","6.00","21.06","442.32","2019-03-30","14:58:00","Cash","421.26","4.761904762","21.063000000","Naypyitaw","7.40","Afternoon","Saturday"
"574-31-8277","B","Member","Male","Fashion accessories","33.63","1.00","1.68","35.31","2019-03-20","19:55:00","Cash","33.63","4.761904762","1.681500000","Mandalay","5.60","Evening","Wednesday"
"149-15-7606","B","Member","Male","Sports and travel","37.32","9.00","16.79","352.67","2019-03-06","15:31:00","Ewallet","335.88","4.761904762","16.794000000","Mandalay","5.10","Afternoon","Wednesday"
"169-52-4504","A","Normal","Female","Electronic accessories","15.69","3.00","2.35","49.42","2019-03-14","14:13:00","Credit card","47.07","4.761904762","2.353500000","Yangon","5.80","Afternoon","Thursday"
"725-67-2480","B","Member","Female","Fashion accessories","58.75","6.00","17.63","370.13","2019-03-24","18:14:00","Credit card","352.50","4.761904762","17.625000000","Mandalay","5.90","Evening","Sunday"
"642-61-4706","B","Member","Male","Food and beverages","93.40","2.00","9.34","196.14","2019-03-30","16:34:00","Cash","186.80","4.761904762","9.340000000","Mandalay","5.50","Evening","Saturday"
"576-31-4774","B","Normal","Female","Health and beauty","73.41","3.00","11.01","231.24","2019-03-02","13:10:00","Ewallet","220.23","4.761904762","11.011500000","Mandalay","4.00","Afternoon","Saturday"
"811-03-8790","A","Normal","Female","Electronic accessories","45.48","10.00","22.74","477.54","2019-03-01","10:22:00","Credit card","454.80","4.761904762","22.740000000","Yangon","4.80","Morning","Friday"
"173-57-2300","C","Member","Male","Sports and travel","72.88","2.00","7.29","153.05","2019-03-13","12:51:00","Cash","145.76","4.761904762","7.288000000","Naypyitaw","6.10","Afternoon","Wednesday"
"266-20-6657","C","Member","Male","Food and beverages","55.04","7.00","19.26","404.54","2019-03-12","19:39:00","Ewallet","385.28","4.761904762","19.264000000","Naypyitaw","5.20","Evening","Tuesday"
"689-05-1884","A","Member","Male","Health and beauty","48.63","10.00","24.32","510.62","2019-03-04","12:44:00","Cash","486.30","4.761904762","24.315000000","Yangon","8.80","Afternoon","Monday"
"176-64-7711","B","Normal","Male","Food and beverages","32.32","3.00","4.85","101.81","2019-03-27","19:11:00","Credit card","96.96","4.761904762","4.848000000","Mandalay","4.30","Evening","Wednesday"
"640-48-5028","B","Member","Female","Home and lifestyle","88.39","9.00","39.78","835.29","2019-03-02","12:40:00","Cash","795.51","4.761904762","39.775500000","Mandalay","6.30","Afternoon","Saturday"
